Type_OSM,id_OSM,lon,lat,tuple Lat-lon,Catégories,Sous_Cat,name
node,7986309837,3.0506979,50.6164123,"(50.6164123,3.0506979)",Slow_transport,bicycle_parking,
node,7992467386,3.0526683,50.6335131,"(50.6335131,3.0526683)",Slow_transport,bicycle_parking,
node,7992489744,3.0523248,50.6352720,"(50.6352720,3.0523248)",Slow_transport,bicycle_parking,
node,8007833544,3.0419101,50.6257504,"(50.6257504,3.0419101)",Slow_transport,bicycle_parking,
node,8007833548,3.0428962,50.6293525,"(50.6293525,3.0428962)",Slow_transport,bicycle_parking,
node,8012501115,3.0400390,50.6243075,"(50.6243075,3.0400390)",Slow_transport,bicycle_parking,
node,8050962833,3.0848252,50.6361450,"(50.6361450,3.0848252)",Slow_transport,bicycle_parking,
node,8050999631,3.0855579,50.6367908,"(50.6367908,3.0855579)",Slow_transport,bicycle_parking,
node,8051021416,3.0668408,50.6359010,"(50.6359010,3.0668408)",Slow_transport,bicycle_parking,
node,8059565803,3.0240971,50.6352808,"(50.6352808,3.0240971)",Slow_transport,bicycle_parking,
node,8059565805,3.0245109,50.6327633,"(50.6327633,3.0245109)",Slow_transport,bicycle_parking,
node,8059565806,3.0234580,50.6322701,"(50.6322701,3.0234580)",Slow_transport,bicycle_parking,
node,8059593390,3.0202644,50.6339986,"(50.6339986,3.0202644)",Slow_transport,bicycle_parking,
node,8059593391,3.0243744,50.6369634,"(50.6369634,3.0243744)",Slow_transport,bicycle_parking,
node,8059593392,3.0265040,50.6359259,"(50.6359259,3.0265040)",Slow_transport,bicycle_parking,
node,8059593393,3.0251891,50.6356162,"(50.6356162,3.0251891)",Slow_transport,bicycle_parking,
node,8059593395,3.0247559,50.6330003,"(50.6330003,3.0247559)",Slow_transport,bicycle_parking,
node,8059708268,3.0218842,50.6337815,"(50.6337815,3.0218842)",Slow_transport,bicycle_parking,
node,8059708269,3.0272463,50.6349716,"(50.6349716,3.0272463)",Slow_transport,bicycle_parking,
node,8071787560,3.0393512,50.6241897,"(50.6241897,3.0393512)",Slow_transport,bicycle_parking,
node,8071787561,3.0388631,50.6220609,"(50.6220609,3.0388631)",Slow_transport,bicycle_parking,
node,8071787562,3.0365812,50.6198513,"(50.6198513,3.0365812)",Slow_transport,bicycle_parking,
node,8071787563,3.0359569,50.6199610,"(50.6199610,3.0359569)",Slow_transport,bicycle_parking,
node,8071787564,3.0341101,50.6191190,"(50.6191190,3.0341101)",Slow_transport,bicycle_parking,
node,8071787565,3.0356527,50.6190272,"(50.6190272,3.0356527)",Slow_transport,bicycle_parking,
node,8071787566,3.0354037,50.6186481,"(50.6186481,3.0354037)",Slow_transport,bicycle_parking,
node,8071787567,3.0365007,50.6185715,"(50.6185715,3.0365007)",Slow_transport,bicycle_parking,
node,8071787568,3.0486055,50.6196743,"(50.6196743,3.0486055)",Slow_transport,bicycle_parking,
node,8071787569,3.0476211,50.6201031,"(50.6201031,3.0476211)",Slow_transport,bicycle_parking,
node,8071787570,3.0457275,50.6207506,"(50.6207506,3.0457275)",Slow_transport,bicycle_parking,
node,8071787571,3.0439465,50.6202741,"(50.6202741,3.0439465)",Slow_transport,bicycle_parking,
node,8071853250,3.0435822,50.6192790,"(50.6192790,3.0435822)",Slow_transport,bicycle_parking,
node,8071853251,3.0450923,50.6188042,"(50.6188042,3.0450923)",Slow_transport,bicycle_parking,
node,8071853252,3.0409349,50.6192211,"(50.6192211,3.0409349)",Slow_transport,bicycle_parking,
node,8071853253,3.0412728,50.6194951,"(50.6194951,3.0412728)",Slow_transport,bicycle_parking,
node,8071853254,3.0437807,50.6232439,"(50.6232439,3.0437807)",Slow_transport,bicycle_parking,
node,8071853255,3.0445210,50.6226279,"(50.6226279,3.0445210)",Slow_transport,bicycle_parking,
node,8071853256,3.0450869,50.6221872,"(50.6221872,3.0450869)",Slow_transport,bicycle_parking,
node,8071853257,3.0452237,50.6220800,"(50.6220800,3.0452237)",Slow_transport,bicycle_parking,
node,8071853258,3.0426676,50.6203834,"(50.6203834,3.0426676)",Slow_transport,bicycle_parking,
node,8071853259,3.0378638,50.6227720,"(50.6227720,3.0378638)",Slow_transport,bicycle_parking,
node,8071853260,3.0390117,50.6249056,"(50.6249056,3.0390117)",Slow_transport,bicycle_parking,
node,8071853261,3.0332181,50.6198516,"(50.6198516,3.0332181)",Slow_transport,bicycle_parking,
node,8071853262,3.0431664,50.6237357,"(50.6237357,3.0431664)",Slow_transport,bicycle_parking,
node,8071853263,3.0433971,50.6238633,"(50.6238633,3.0433971)",Slow_transport,bicycle_parking,
node,8071853264,3.0478657,50.6242564,"(50.6242564,3.0478657)",Slow_transport,bicycle_parking,
node,8071853265,3.0485523,50.6244827,"(50.6244827,3.0485523)",Slow_transport,bicycle_parking,
node,8071853266,3.0488259,50.6249949,"(50.6249949,3.0488259)",Slow_transport,bicycle_parking,
node,8071853267,3.0502778,50.6237634,"(50.6237634,3.0502778)",Slow_transport,bicycle_parking,
node,8071853268,3.0505419,50.6231159,"(50.6231159,3.0505419)",Slow_transport,bicycle_parking,
node,8071853269,3.0507793,50.6230215,"(50.6230215,3.0507793)",Slow_transport,bicycle_parking,
node,8071853270,3.0501463,50.6221111,"(50.6221111,3.0501463)",Slow_transport,bicycle_parking,
node,8071853271,3.0510502,50.6220664,"(50.6220664,3.0510502)",Slow_transport,bicycle_parking,
node,8071853272,3.0511951,50.6216223,"(50.6216223,3.0511951)",Slow_transport,bicycle_parking,
node,8071853273,3.0509617,50.6213074,"(50.6213074,3.0509617)",Slow_transport,bicycle_parking,
node,8071853274,3.0490681,50.6199052,"(50.6199052,3.0490681)",Slow_transport,bicycle_parking,
node,8074116866,3.0989543,50.6340903,"(50.6340903,3.0989543)",Slow_transport,bicycle_parking,
node,8074116869,3.1038690,50.6340446,"(50.6340446,3.1038690)",Slow_transport,bicycle_parking,
node,8074116870,3.1036366,50.6337670,"(50.6337670,3.1036366)",Slow_transport,bicycle_parking,
node,8074116871,3.1034439,50.6335609,"(50.6335609,3.1034439)",Slow_transport,bicycle_parking,
node,8074116872,3.1004093,50.6324459,"(50.6324459,3.1004093)",Slow_transport,bicycle_parking,
node,8074116873,3.0999125,50.6306999,"(50.6306999,3.0999125)",Slow_transport,bicycle_parking,
node,8074116874,3.0993032,50.6301491,"(50.6301491,3.0993032)",Slow_transport,bicycle_parking,
node,8074123094,3.1138966,50.6338207,"(50.6338207,3.1138966)",Slow_transport,bicycle_parking,
node,8074123102,3.0978116,50.6319394,"(50.6319394,3.0978116)",Slow_transport,bicycle_parking,
node,8074272398,3.0900622,50.6324425,"(50.6324425,3.0900622)",Slow_transport,bicycle_parking,
node,8077750683,3.0391238,50.6073937,"(50.6073937,3.0391238)",Slow_transport,bicycle_parking,
node,8096248620,3.1054509,50.6260981,"(50.6260981,3.1054509)",Slow_transport,bicycle_parking,
node,8096262979,3.1098927,50.6258476,"(50.6258476,3.1098927)",Slow_transport,bicycle_parking,
node,8112115427,3.0226668,50.6311396,"(50.6311396,3.0226668)",Slow_transport,bicycle_parking,
node,8112115428,3.0232586,50.6303962,"(50.6303962,3.0232586)",Slow_transport,bicycle_parking,
node,8112115429,3.0254630,50.6329101,"(50.6329101,3.0254630)",Slow_transport,bicycle_parking,
node,8112115430,3.0259489,50.6333117,"(50.6333117,3.0259489)",Slow_transport,bicycle_parking,
node,8112115431,3.0262556,50.6336065,"(50.6336065,3.0262556)",Slow_transport,bicycle_parking,
node,8112115432,3.0270115,50.6343228,"(50.6343228,3.0270115)",Slow_transport,bicycle_parking,
node,8112115433,3.0274999,50.6339036,"(50.6339036,3.0274999)",Slow_transport,bicycle_parking,
node,8112115434,3.0264359,50.6313202,"(50.6313202,3.0264359)",Slow_transport,bicycle_parking,
node,8112115435,3.0267105,50.6309109,"(50.6309109,3.0267105)",Slow_transport,bicycle_parking,
node,8112137961,3.0273933,50.6293773,"(50.6293773,3.0273933)",Slow_transport,bicycle_parking,
node,8112137962,3.0260316,50.6300569,"(50.6300569,3.0260316)",Slow_transport,bicycle_parking,
node,8112137963,3.0256354,50.6298633,"(50.6298633,3.0256354)",Slow_transport,bicycle_parking,
node,8112137964,3.0254218,50.6298686,"(50.6298686,3.0254218)",Slow_transport,bicycle_parking,
node,8112137965,3.0250806,50.6288873,"(50.6288873,3.0250806)",Slow_transport,bicycle_parking,
node,8112137966,3.0255601,50.6287623,"(50.6287623,3.0255601)",Slow_transport,bicycle_parking,
node,8128563739,3.0696247,50.6216538,"(50.6216538,3.0696247)",Slow_transport,bicycle_parking,
node,8128563740,3.0670413,50.6222261,"(50.6222261,3.0670413)",Slow_transport,bicycle_parking,
node,8128563741,3.0677169,50.6231191,"(50.6231191,3.0677169)",Slow_transport,bicycle_parking,
node,8128822667,3.0670374,50.6206062,"(50.6206062,3.0670374)",Slow_transport,bicycle_parking,
node,8128822669,3.0641922,50.6183664,"(50.6183664,3.0641922)",Slow_transport,bicycle_parking,
node,8128822670,3.0652390,50.6177685,"(50.6177685,3.0652390)",Slow_transport,bicycle_parking,
node,8128822671,3.0666207,50.6175425,"(50.6175425,3.0666207)",Slow_transport,bicycle_parking,
node,8128822672,3.0672686,50.6193172,"(50.6193172,3.0672686)",Slow_transport,bicycle_parking,
node,8128822673,3.0727789,50.6203297,"(50.6203297,3.0727789)",Slow_transport,bicycle_parking,
node,8154192800,3.0502923,50.6283193,"(50.6283193,3.0502923)",Slow_transport,bicycle_parking,
node,8154385726,3.0437213,50.6337775,"(50.6337775,3.0437213)",Slow_transport,bicycle_parking,
node,8154385727,3.0456451,50.6324445,"(50.6324445,3.0456451)",Slow_transport,bicycle_parking,
node,8154385728,3.0463949,50.6339367,"(50.6339367,3.0463949)",Slow_transport,bicycle_parking,
node,8154385729,3.0487234,50.6346384,"(50.6346384,3.0487234)",Slow_transport,bicycle_parking,
node,8154385730,3.0489348,50.6348500,"(50.6348500,3.0489348)",Slow_transport,bicycle_parking,
node,8154385731,3.0488876,50.6344740,"(50.6344740,3.0488876)",Slow_transport,bicycle_parking,
node,8154385732,3.0491891,50.6350550,"(50.6350550,3.0491891)",Slow_transport,bicycle_parking,
node,8154385733,3.0502388,50.6357390,"(50.6357390,3.0502388)",Slow_transport,bicycle_parking,
node,8154385734,3.0501315,50.6359829,"(50.6359829,3.0501315)",Slow_transport,bicycle_parking,
node,8154385735,3.0461476,50.6367699,"(50.6367699,3.0461476)",Slow_transport,bicycle_parking,
node,8154385736,3.0482852,50.6372208,"(50.6372208,3.0482852)",Slow_transport,bicycle_parking,
node,8154385737,3.0515385,50.6374096,"(50.6374096,3.0515385)",Slow_transport,bicycle_parking,
node,8154385738,3.0476064,50.6347372,"(50.6347372,3.0476064)",Slow_transport,bicycle_parking,
node,8154385739,3.0438827,50.6355196,"(50.6355196,3.0438827)",Slow_transport,bicycle_parking,
node,8154396236,3.0412935,50.6255114,"(50.6255114,3.0412935)",Slow_transport,bicycle_parking,
node,8154396237,3.0377257,50.6282031,"(50.6282031,3.0377257)",Slow_transport,bicycle_parking,
node,8154396238,3.0422286,50.6276741,"(50.6276741,3.0422286)",Slow_transport,bicycle_parking,
node,8154396239,3.0414162,50.6271154,"(50.6271154,3.0414162)",Slow_transport,bicycle_parking,
node,8154487588,3.0444443,50.6283109,"(50.6283109,3.0444443)",Slow_transport,bicycle_parking,
node,8154487589,3.0426851,50.6291090,"(50.6291090,3.0426851)",Slow_transport,bicycle_parking,
node,8154487590,3.0422586,50.6286966,"(50.6286966,3.0422586)",Slow_transport,bicycle_parking,
node,8154487591,3.0420568,50.6319302,"(50.6319302,3.0420568)",Slow_transport,bicycle_parking,
node,8154487592,3.0437841,50.6298472,"(50.6298472,3.0437841)",Slow_transport,bicycle_parking,
node,8154530194,3.0424729,50.6245508,"(50.6245508,3.0424729)",Slow_transport,bicycle_parking,
node,8154530195,3.0404328,50.6346145,"(50.6346145,3.0404328)",Slow_transport,bicycle_parking,
node,8154530196,3.0365396,50.6273208,"(50.6273208,3.0365396)",Slow_transport,bicycle_parking,
node,8154715622,3.0514119,50.6310468,"(50.6310468,3.0514119)",Slow_transport,bicycle_parking,
node,8158729858,3.0627625,50.6137168,"(50.6137168,3.0627625)",Slow_transport,bicycle_parking,
node,8158757917,3.0636338,50.6139359,"(50.6139359,3.0636338)",Slow_transport,bicycle_parking,
node,8158757918,3.0624509,50.6137207,"(50.6137207,3.0624509)",Slow_transport,bicycle_parking,
node,8158837805,3.0671774,50.6120944,"(50.6120944,3.0671774)",Slow_transport,bicycle_parking,
node,8158888753,3.0683323,50.6118837,"(50.6118837,3.0683323)",Slow_transport,bicycle_parking,
node,8164528357,3.0655858,50.6105510,"(50.6105510,3.0655858)",Slow_transport,bicycle_parking,
node,8164528358,3.0664921,50.6113622,"(50.6113622,3.0664921)",Slow_transport,bicycle_parking,
node,8164565458,3.0678434,50.6115149,"(50.6115149,3.0678434)",Slow_transport,bicycle_parking,
node,8164565459,3.0681842,50.6092191,"(50.6092191,3.0681842)",Slow_transport,bicycle_parking,
node,8164565460,3.0680387,50.6093820,"(50.6093820,3.0680387)",Slow_transport,bicycle_parking,
node,8164578646,3.0719454,50.6103619,"(50.6103619,3.0719454)",Slow_transport,bicycle_parking,
node,8164578647,3.0714887,50.6099017,"(50.6099017,3.0714887)",Slow_transport,bicycle_parking,
node,8164731202,3.1103010,50.6265166,"(50.6265166,3.1103010)",Slow_transport,bicycle_parking,
node,8165217492,3.0595621,50.6186778,"(50.6186778,3.0595621)",Slow_transport,bicycle_parking,
node,8165217493,3.0593992,50.6187755,"(50.6187755,3.0593992)",Slow_transport,bicycle_parking,
node,8165248622,3.0618217,50.6177998,"(50.6177998,3.0618217)",Slow_transport,bicycle_parking,
node,8167439962,3.0611004,50.6219774,"(50.6219774,3.0611004)",Slow_transport,bicycle_parking,
node,8167439963,3.0625431,50.6224519,"(50.6224519,3.0625431)",Slow_transport,bicycle_parking,
node,8167439964,3.0625296,50.6226774,"(50.6226774,3.0625296)",Slow_transport,bicycle_parking,
node,8167439965,3.0635228,50.6229762,"(50.6229762,3.0635228)",Slow_transport,bicycle_parking,
node,8167439966,3.0678709,50.6236501,"(50.6236501,3.0678709)",Slow_transport,bicycle_parking,
node,8167439967,3.0664799,50.6226097,"(50.6226097,3.0664799)",Slow_transport,bicycle_parking,
node,8167439968,3.0657983,50.6226014,"(50.6226014,3.0657983)",Slow_transport,bicycle_parking,
node,8167439969,3.0656746,50.6218298,"(50.6218298,3.0656746)",Slow_transport,bicycle_parking,
node,8167439970,3.0657141,50.6220026,"(50.6220026,3.0657141)",Slow_transport,bicycle_parking,
node,8167439971,3.0639189,50.6213064,"(50.6213064,3.0639189)",Slow_transport,bicycle_parking,
node,8167439972,3.0627298,50.6194821,"(50.6194821,3.0627298)",Slow_transport,bicycle_parking,
node,8167439973,3.0598646,50.6194822,"(50.6194822,3.0598646)",Slow_transport,bicycle_parking,
node,8167439974,3.0590145,50.6212706,"(50.6212706,3.0590145)",Slow_transport,bicycle_parking,
node,8167439975,3.0571860,50.6206433,"(50.6206433,3.0571860)",Slow_transport,bicycle_parking,
node,8167439976,3.0543737,50.6194596,"(50.6194596,3.0543737)",Slow_transport,bicycle_parking,
node,8167853770,3.0748646,50.6127057,"(50.6127057,3.0748646)",Slow_transport,bicycle_parking,
node,8167853771,3.0717728,50.6143238,"(50.6143238,3.0717728)",Slow_transport,bicycle_parking,
node,8167853772,3.0734736,50.6145163,"(50.6145163,3.0734736)",Slow_transport,bicycle_parking,
node,8167853773,3.0743396,50.6146238,"(50.6146238,3.0743396)",Slow_transport,bicycle_parking,
node,8168102222,3.0529943,50.6194364,"(50.6194364,3.0529943)",Slow_transport,bicycle_parking,
node,8168102223,3.0553671,50.6202723,"(50.6202723,3.0553671)",Slow_transport,bicycle_parking,
node,8173544674,3.0760545,50.6417733,"(50.6417733,3.0760545)",Slow_transport,bicycle_parking,
node,8173544675,3.0763680,50.6407372,"(50.6407372,3.0763680)",Slow_transport,bicycle_parking,
node,8173544676,3.0764277,50.6406913,"(50.6406913,3.0764277)",Slow_transport,bicycle_parking,
node,8173544677,3.0769494,50.6401029,"(50.6401029,3.0769494)",Slow_transport,bicycle_parking,
node,8173544678,3.0841736,50.6416017,"(50.6416017,3.0841736)",Slow_transport,bicycle_parking,
node,8173544679,3.0840428,50.6417275,"(50.6417275,3.0840428)",Slow_transport,bicycle_parking,
node,8173544680,3.0850509,50.6419199,"(50.6419199,3.0850509)",Slow_transport,bicycle_parking,
node,8173544681,3.0889002,50.6423484,"(50.6423484,3.0889002)",Slow_transport,bicycle_parking,
node,8173701821,3.0889567,50.6507845,"(50.6507845,3.0889567)",Slow_transport,bicycle_parking,
node,8173701822,3.0902139,50.6499366,"(50.6499366,3.0902139)",Slow_transport,bicycle_parking,
node,8173701823,3.0927413,50.6476353,"(50.6476353,3.0927413)",Slow_transport,bicycle_parking,
node,8173701824,3.0890156,50.6452479,"(50.6452479,3.0890156)",Slow_transport,bicycle_parking,
node,8179109751,3.0912608,50.6422787,"(50.6422787,3.0912608)",Slow_transport,bicycle_parking,
node,8179109752,3.0915880,50.6423142,"(50.6423142,3.0915880)",Slow_transport,bicycle_parking,
node,8179109753,3.0882410,50.6424712,"(50.6424712,3.0882410)",Slow_transport,bicycle_parking,
node,8179109754,3.0873580,50.6424043,"(50.6424043,3.0873580)",Slow_transport,bicycle_parking,
node,8179109755,3.0853771,50.6372230,"(50.6372230,3.0853771)",Slow_transport,bicycle_parking,
node,8179109756,3.0867024,50.6374319,"(50.6374319,3.0867024)",Slow_transport,bicycle_parking,
node,8179109757,3.0874238,50.6368356,"(50.6368356,3.0874238)",Slow_transport,bicycle_parking,
node,8179109758,3.0884712,50.6360257,"(50.6360257,3.0884712)",Slow_transport,bicycle_parking,
node,8179109759,3.0885887,50.6359471,"(50.6359471,3.0885887)",Slow_transport,bicycle_parking,
node,8179109760,3.0891124,50.6357008,"(50.6357008,3.0891124)",Slow_transport,bicycle_parking,
node,8179109761,3.0891511,50.6363614,"(50.6363614,3.0891511)",Slow_transport,bicycle_parking,
node,8179109762,3.0890734,50.6364535,"(50.6364535,3.0890734)",Slow_transport,bicycle_parking,
node,8179115048,3.0865904,50.6389704,"(50.6389704,3.0865904)",Slow_transport,bicycle_parking,
node,8179590602,3.0822302,50.6446936,"(50.6446936,3.0822302)",Slow_transport,bicycle_parking,
node,8179616367,3.0893598,50.6492187,"(50.6492187,3.0893598)",Slow_transport,bicycle_parking,
node,8179807641,3.0289077,50.6328806,"(50.6328806,3.0289077)",Slow_transport,bicycle_parking,
node,8179807642,3.0324510,50.6339350,"(50.6339350,3.0324510)",Slow_transport,bicycle_parking,
node,8179807643,3.0343051,50.6354104,"(50.6354104,3.0343051)",Slow_transport,bicycle_parking,
node,8179807644,3.0335103,50.6361486,"(50.6361486,3.0335103)",Slow_transport,bicycle_parking,
node,8179807645,3.0361854,50.6375739,"(50.6375739,3.0361854)",Slow_transport,bicycle_parking,
node,8179807646,3.0354788,50.6383463,"(50.6383463,3.0354788)",Slow_transport,bicycle_parking,
node,8179807647,3.0349885,50.6349619,"(50.6349619,3.0349885)",Slow_transport,bicycle_parking,
node,8179807888,3.0305812,50.6341596,"(50.6341596,3.0305812)",Slow_transport,bicycle_parking,
node,8179807889,3.0304162,50.6345718,"(50.6345718,3.0304162)",Slow_transport,bicycle_parking,
node,8179807890,3.0287267,50.6345315,"(50.6345315,3.0287267)",Slow_transport,bicycle_parking,
node,8193633480,3.0545713,50.6447451,"(50.6447451,3.0545713)",Slow_transport,bicycle_parking,
node,8193633481,3.0580502,50.6459053,"(50.6459053,3.0580502)",Slow_transport,bicycle_parking,
node,8193633482,3.0563889,50.6453606,"(50.6453606,3.0563889)",Slow_transport,bicycle_parking,
node,8205759539,3.0940540,50.6237422,"(50.6237422,3.0940540)",Slow_transport,bicycle_parking,
node,8205820117,3.0856445,50.6316102,"(50.6316102,3.0856445)",Slow_transport,bicycle_parking,
node,8205820124,3.0920816,50.6367566,"(50.6367566,3.0920816)",Slow_transport,bicycle_parking,
node,8205820125,3.0979956,50.6340210,"(50.6340210,3.0979956)",Slow_transport,bicycle_parking,
node,8213435603,3.0500330,50.6443280,"(50.6443280,3.0500330)",Slow_transport,bicycle_parking,
node,8213538203,3.0521145,50.6415997,"(50.6415997,3.0521145)",Slow_transport,bicycle_parking,
node,8213538204,3.0522377,50.6402415,"(50.6402415,3.0522377)",Slow_transport,bicycle_parking,
node,8221458567,3.0521783,50.6407890,"(50.6407890,3.0521783)",Slow_transport,bicycle_parking,
node,8230526173,3.0861050,50.6391244,"(50.6391244,3.0861050)",Slow_transport,bicycle_parking,
node,8230526174,3.0850754,50.6412667,"(50.6412667,3.0850754)",Slow_transport,bicycle_parking,
node,8230526175,3.0853172,50.6402713,"(50.6402713,3.0853172)",Slow_transport,bicycle_parking,
node,8230526176,3.0832019,50.6396128,"(50.6396128,3.0832019)",Slow_transport,bicycle_parking,
node,8230526177,3.0797350,50.6387646,"(50.6387646,3.0797350)",Slow_transport,bicycle_parking,
node,8230526178,3.0792451,50.6392635,"(50.6392635,3.0792451)",Slow_transport,bicycle_parking,
node,8230526179,3.0843003,50.6365343,"(50.6365343,3.0843003)",Slow_transport,bicycle_parking,
node,8230526180,3.0854305,50.6360755,"(50.6360755,3.0854305)",Slow_transport,bicycle_parking,
node,8230526181,3.0832098,50.6346587,"(50.6346587,3.0832098)",Slow_transport,bicycle_parking,
node,8230612700,3.0767641,50.6387801,"(50.6387801,3.0767641)",Slow_transport,bicycle_parking,
node,8230612701,3.0768328,50.6387074,"(50.6387074,3.0768328)",Slow_transport,bicycle_parking,
node,8230612702,3.0776000,50.6393827,"(50.6393827,3.0776000)",Slow_transport,bicycle_parking,
node,8230612703,3.0755110,50.6397222,"(50.6397222,3.0755110)",Slow_transport,bicycle_parking,
node,8230612704,3.0752102,50.6403425,"(50.6403425,3.0752102)",Slow_transport,bicycle_parking,
node,8230612705,3.0750291,50.6382445,"(50.6382445,3.0750291)",Slow_transport,bicycle_parking,
node,8230612706,3.0735619,50.6386085,"(50.6386085,3.0735619)",Slow_transport,bicycle_parking,
node,8230612707,3.0708650,50.6409807,"(50.6409807,3.0708650)",Slow_transport,bicycle_parking,
node,8230612708,3.0705926,50.6401313,"(50.6401313,3.0705926)",Slow_transport,bicycle_parking,
node,8230612710,3.0740158,50.6366460,"(50.6366460,3.0740158)",Slow_transport,bicycle_parking,
node,8230612711,3.0741453,50.6366171,"(50.6366171,3.0741453)",Slow_transport,bicycle_parking,
node,8230612712,3.0749108,50.6361782,"(50.6361782,3.0749108)",Slow_transport,bicycle_parking,
node,8239862683,3.0906517,50.6369348,"(50.6369348,3.0906517)",Slow_transport,bicycle_parking,
node,8239862684,3.0923164,50.6339809,"(50.6339809,3.0923164)",Slow_transport,bicycle_parking,
node,8239862685,3.0923050,50.6346216,"(50.6346216,3.0923050)",Slow_transport,bicycle_parking,
node,8239862686,3.0922839,50.6355273,"(50.6355273,3.0922839)",Slow_transport,bicycle_parking,
node,8239862687,3.0940835,50.6357076,"(50.6357076,3.0940835)",Slow_transport,bicycle_parking,
node,8239862688,3.0933766,50.6360294,"(50.6360294,3.0933766)",Slow_transport,bicycle_parking,
node,8239862689,3.0945889,50.6366558,"(50.6366558,3.0945889)",Slow_transport,bicycle_parking,
node,8239862695,3.0985306,50.6366359,"(50.6366359,3.0985306)",Slow_transport,bicycle_parking,
node,8239862696,3.0986459,50.6361725,"(50.6361725,3.0986459)",Slow_transport,bicycle_parking,
node,8239862697,3.0991429,50.6352175,"(50.6352175,3.0991429)",Slow_transport,bicycle_parking,
node,8239949586,3.1089004,50.6256900,"(50.6256900,3.1089004)",Slow_transport,bicycle_parking,
node,8245636555,3.0233585,50.6335409,"(50.6335409,3.0233585)",Slow_transport,bicycle_parking,
node,8245654532,3.0233319,50.6329998,"(50.6329998,3.0233319)",Slow_transport,bicycle_parking,
node,8245660063,3.0235294,50.6334624,"(50.6334624,3.0235294)",Slow_transport,bicycle_parking,
node,8250032109,3.0214337,50.6335710,"(50.6335710,3.0214337)",Slow_transport,bicycle_parking,
node,8273585509,3.0723152,50.6107586,"(50.6107586,3.0723152)",Slow_transport,bicycle_parking,
node,8289967241,3.0660586,50.6279800,"(50.6279800,3.0660586)",Slow_transport,bicycle_parking,
node,8289967242,3.0657812,50.6281188,"(50.6281188,3.0657812)",Slow_transport,bicycle_parking,
node,8289967243,3.0647208,50.6278210,"(50.6278210,3.0647208)",Slow_transport,bicycle_parking,
node,8289967244,3.0620960,50.6274735,"(50.6274735,3.0620960)",Slow_transport,bicycle_parking,
node,8289967245,3.0620863,50.6277731,"(50.6277731,3.0620863)",Slow_transport,bicycle_parking,
node,8289967246,3.0647986,50.6299134,"(50.6299134,3.0647986)",Slow_transport,bicycle_parking,
node,8289967247,3.0666472,50.6291336,"(50.6291336,3.0666472)",Slow_transport,bicycle_parking,
node,8289967248,3.0663159,50.6293133,"(50.6293133,3.0663159)",Slow_transport,bicycle_parking,
node,8290036903,3.0606721,50.6346389,"(50.6346389,3.0606721)",Slow_transport,bicycle_parking,
node,8290036904,3.0662359,50.6337215,"(50.6337215,3.0662359)",Slow_transport,bicycle_parking,
node,8290036905,3.0643610,50.6329724,"(50.6329724,3.0643610)",Slow_transport,bicycle_parking,
node,8290122832,3.0701900,50.6356677,"(50.6356677,3.0701900)",Slow_transport,bicycle_parking,
node,8290122833,3.0726094,50.6348839,"(50.6348839,3.0726094)",Slow_transport,bicycle_parking,
node,8290122834,3.0702672,50.6343109,"(50.6343109,3.0702672)",Slow_transport,bicycle_parking,
node,8290122835,3.0704190,50.6347505,"(50.6347505,3.0704190)",Slow_transport,bicycle_parking,
node,8290122837,3.0679316,50.6320449,"(50.6320449,3.0679316)",Slow_transport,bicycle_parking,
node,8290122838,3.0650058,50.6325205,"(50.6325205,3.0650058)",Slow_transport,bicycle_parking,
node,8290139220,3.0657326,50.6389117,"(50.6389117,3.0657326)",Slow_transport,bicycle_parking,
node,8290139221,3.0616583,50.6418545,"(50.6418545,3.0616583)",Slow_transport,bicycle_parking,
node,8290139222,3.0617404,50.6392627,"(50.6392627,3.0617404)",Slow_transport,bicycle_parking,
node,8290139223,3.0625779,50.6383676,"(50.6383676,3.0625779)",Slow_transport,bicycle_parking,
node,8292881911,3.0548535,50.6385188,"(50.6385188,3.0548535)",Slow_transport,bicycle_parking,
node,8292881913,3.0572110,50.6392641,"(50.6392641,3.0572110)",Slow_transport,bicycle_parking,
node,8292881914,3.0559288,50.6398953,"(50.6398953,3.0559288)",Slow_transport,bicycle_parking,
node,8292881915,3.0558549,50.6399539,"(50.6399539,3.0558549)",Slow_transport,bicycle_parking,
node,8292881916,3.0580782,50.6372401,"(50.6372401,3.0580782)",Slow_transport,bicycle_parking,
node,8292917317,3.0595781,50.6386014,"(50.6386014,3.0595781)",Slow_transport,bicycle_parking,
node,8292917318,3.0600153,50.6385841,"(50.6385841,3.0600153)",Slow_transport,bicycle_parking,
node,8292917319,3.0595067,50.6369251,"(50.6369251,3.0595067)",Slow_transport,bicycle_parking,
node,8292917320,3.0589732,50.6364329,"(50.6364329,3.0589732)",Slow_transport,bicycle_parking,
node,8292917321,3.0588768,50.6365789,"(50.6365789,3.0588768)",Slow_transport,bicycle_parking,
node,8292917322,3.0585023,50.6370605,"(50.6370605,3.0585023)",Slow_transport,bicycle_parking,
node,8292917323,3.0581214,50.6352406,"(50.6352406,3.0581214)",Slow_transport,bicycle_parking,
node,8292917324,3.0576863,50.6350560,"(50.6350560,3.0576863)",Slow_transport,bicycle_parking,
node,8292917325,3.0563724,50.6357014,"(50.6357014,3.0563724)",Slow_transport,bicycle_parking,
node,8293020685,3.0581249,50.6308150,"(50.6308150,3.0581249)",Slow_transport,bicycle_parking,
